Name,AccountExternalId,SecurityExternalId,MarketValue__c,Quantity__c
PA_0154-INDUSINDBK,PA_0154,SEC_INDUSINDBK,1799938,472
PA_0154-BHARTIARTL,PA_0154,SEC_BHARTIARTL,1799938,170
PA_0155-SUNPHARMA,PA_0155,SEC_SUNPHARMA,707487,21
PA_0155-BHARTIARTL,PA_0155,SEC_BHARTIARTL,707487,146
PA_0155-HINDUNILVR,PA_0155,SEC_HINDUNILVR,707487,235
PA_0156-TITAN,PA_0156,SEC_TITAN,505459,249
PA_0156-ONGC,PA_0156,SEC_ONGC,505459,147
PA_0156-TATAMOTORS,PA_0156,SEC_TATAMOTORS,505459,140
PA_0156-UPL,PA_0156,SEC_UPL,505459,431
PA_0157-TITAN,PA_0157,SEC_TITAN,1674614,83
PA_0157-HCLTECH,PA_0157,SEC_HCLTECH,1674614,360
PA_0157-INDUSINDBK,PA_0157,SEC_INDUSINDBK,1674614,67
PA_0158-BHARTIARTL,PA_0158,SEC_BHARTIARTL,898200,186
PA_0158-TCS,PA_0158,SEC_TCS,898200,109
PA_0158-TITAN,PA_0158,SEC_TITAN,898200,381
PA_0158-TECHM,PA_0158,SEC_TECHM,898200,51
PA_0158-ITC,PA_0158,SEC_ITC,898200,124
PA_0158-TITAN,PA_0158,SEC_TITAN,898200,296
PA_0159-ASIANPAINT,PA_0159,SEC_ASIANPAINT,3468359,81
PA_0159-INFY,PA_0159,SEC_INFY,3468359,382
PA_0159-HINDUNILVR,PA_0159,SEC_HINDUNILVR,3468359,47
PA_0159-NESTLEIND,PA_0159,SEC_NESTLEIND,3468359,335
PA_0159-RELIANCE,PA_0159,SEC_RELIANCE,3468359,207
PA_0160-HCLTECH,PA_0160,SEC_HCLTECH,1179062,223
PA_0160-TATASTEEL,PA_0160,SEC_TATASTEEL,1179062,66
PA_0160-COALINDIA,PA_0160,SEC_COALINDIA,1179062,440
PA_0160-HEROMOTOCO,PA_0160,SEC_HEROMOTOCO,1179062,204
PA_0161-INDUSINDBK,PA_0161,SEC_INDUSINDBK,177523,211
PA_0161-UPL,PA_0161,SEC_UPL,177523,416
PA_0161-BAJAJ-AUTO,PA_0161,SEC_BAJAJ-AUTO,177523,227
PA_0161-GRASIM,PA_0161,SEC_GRASIM,177523,217
PA_0161-BRITANNIA,PA_0161,SEC_BRITANNIA,177523,261
PA_0162-TECHM,PA_0162,SEC_TECHM,1572739,408
PA_0162-TITAN,PA_0162,SEC_TITAN,1572739,125
PA_0162-MARUTI,PA_0162,SEC_MARUTI,1572739,290
PA_0163-TATASTEEL,PA_0163,SEC_TATASTEEL,4599723,173
PA_0163-ADANIPORTS,PA_0163,SEC_ADANIPORTS,4599723,36
PA_0163-ASIANPAINT,PA_0163,SEC_ASIANPAINT,4599723,210
PA_0164-JSWSTEEL,PA_0164,SEC_JSWSTEEL,1106481,494
PA_0164-TITAN,PA_0164,SEC_TITAN,1106481,393
PA_0164-APOLLOHOSP,PA_0164,SEC_APOLLOHOSP,1106481,414
PA_0164-NIFTYBEES,PA_0164,SEC_NIFTYBEES,1106481,406
PA_0164-HCLTECH,PA_0164,SEC_HCLTECH,1106481,289
PA_0165-HINDALCO,PA_0165,SEC_HINDALCO,1153512,314
PA_0165-ITC,PA_0165,SEC_ITC,1153512,437
PA_0165-SBILIFE,PA_0165,SEC_SBILIFE,1153512,234
PA_0166-JSWSTEEL,PA_0166,SEC_JSWSTEEL,1568357,180
PA_0166-TITAN,PA_0166,SEC_TITAN,1568357,137
PA_0166-SHRIRAMFIN,PA_0166,SEC_SHRIRAMFIN,1568357,14
PA_0167-BPCL,PA_0167,SEC_BPCL,1823700,471
PA_0167-JSWSTEEL,PA_0167,SEC_JSWSTEEL,1823700,361
PA_0167-NTPC,PA_0167,SEC_NTPC,1823700,242
PA_0168-DIVISLAB,PA_0168,SEC_DIVISLAB,1793485,267
PA_0168-BPCL,PA_0168,SEC_BPCL,1793485,90
PA_0168-SUNPHARMA,PA_0168,SEC_SUNPHARMA,1793485,134
PA_0169-HINDALCO,PA_0169,SEC_HINDALCO,1175100,197
PA_0169-JSWSTEEL,PA_0169,SEC_JSWSTEEL,1175100,146
PA_0169-NESTLEIND,PA_0169,SEC_NESTLEIND,1175100,64
PA_0169-BAJAJ-AUTO,PA_0169,SEC_BAJAJ-AUTO,1175100,184
PA_0169-HINDALCO,PA_0169,SEC_HINDALCO,1175100,139
PA_0170-COALINDIA,PA_0170,SEC_COALINDIA,1830499,382
PA_0170-NESTLEIND,PA_0170,SEC_NESTLEIND,1830499,265
PA_0170-M&M,PA_0170,SEC_M&M,1830499,337
PA_0170-HINDALCO,PA_0170,SEC_HINDALCO,1830499,254
PA_0171-M&M,PA_0171,SEC_M&M,754244,217
PA_0171-NTPC,PA_0171,SEC_NTPC,754244,257
PA_0171-CIPLA,PA_0171,SEC_CIPLA,754244,130
PA_0171-SBILIFE,PA_0171,SEC_SBILIFE,754244,497
PA_0171-NESTLEIND,PA_0171,SEC_NESTLEIND,754244,64
PA_0171-UPL,PA_0171,SEC_UPL,754244,210
PA_0172-BAJAJ-AUTO,PA_0172,SEC_BAJAJ-AUTO,1169866,385
PA_0172-ULTRACEMCO,PA_0172,SEC_ULTRACEMCO,1169866,48
PA_0172-CIPLA,PA_0172,SEC_CIPLA,1169866,13
PA_0172-ADANIPORTS,PA_0172,SEC_ADANIPORTS,1169866,67
PA_0172-BAJAJ-AUTO,PA_0172,SEC_BAJAJ-AUTO,1169866,448
PA_0172-INFY,PA_0172,SEC_INFY,1169866,92
PA_0173-GRASIM,PA_0173,SEC_GRASIM,578305,416
PA_0173-INDUSINDBK,PA_0173,SEC_INDUSINDBK,578305,313
PA_0173-HEROMOTOCO,PA_0173,SEC_HEROMOTOCO,578305,81
PA_0173-ITC,PA_0173,SEC_ITC,578305,82
PA_0174-DIVISLAB,PA_0174,SEC_DIVISLAB,853610,42
PA_0174-SUNPHARMA,PA_0174,SEC_SUNPHARMA,853610,239
PA_0174-INDUSINDBK,PA_0174,SEC_INDUSINDBK,853610,341
PA_0174-MARUTI,PA_0174,SEC_MARUTI,853610,160
PA_0174-HDFCLIFE,PA_0174,SEC_HDFCLIFE,853610,312
PA_0175-TATAMOTORS,PA_0175,SEC_TATAMOTORS,530276,74
PA_0175-LT,PA_0175,SEC_LT,530276,290
PA_0175-BAJAJ-AUTO,PA_0175,SEC_BAJAJ-AUTO,530276,119
PA_0175-ONGC,PA_0175,SEC_ONGC,530276,426
PA_0175-HINDUNILVR,PA_0175,SEC_HINDUNILVR,530276,111
PA_0176-NIFTYBEES,PA_0176,SEC_NIFTYBEES,988952,443
PA_0176-M&M,PA_0176,SEC_M&M,988952,303
PA_0176-TECHM,PA_0176,SEC_TECHM,988952,334
PA_0176-ASIANPAINT,PA_0176,SEC_ASIANPAINT,988952,326
PA_0177-MARUTI,PA_0177,SEC_MARUTI,1385948,491
PA_0177-LT,PA_0177,SEC_LT,1385948,495
PA_0177-RELIANCE,PA_0177,SEC_RELIANCE,1385948,42
PA_0177-WIPRO,PA_0177,SEC_WIPRO,1385948,18
PA_0178-CIPLA,PA_0178,SEC_CIPLA,993706,454
PA_0178-POWERGRID,PA_0178,SEC_POWERGRID,993706,226
PA_0178-NIFTYBEES,PA_0178,SEC_NIFTYBEES,993706,300
PA_0178-SHRIRAMFIN,PA_0178,SEC_SHRIRAMFIN,993706,394
PA_0178-MARUTI,PA_0178,SEC_MARUTI,993706,203
PA_0179-TCS,PA_0179,SEC_TCS,1618471,139
PA_0179-BHARTIARTL,PA_0179,SEC_BHARTIARTL,1618471,101
PA_0179-GRASIM,PA_0179,SEC_GRASIM,1618471,85
PA_0179-HDFCLIFE,PA_0179,SEC_HDFCLIFE,1618471,326
PA_0180-SBILIFE,PA_0180,SEC_SBILIFE,2225417,289
PA_0180-INDUSINDBK,PA_0180,SEC_INDUSINDBK,2225417,331
PA_0180-GRASIM,PA_0180,SEC_GRASIM,2225417,335
PA_0180-CIPLA,PA_0180,SEC_CIPLA,2225417,389
PA_0180-SUNPHARMA,PA_0180,SEC_SUNPHARMA,2225417,328
PA_0181-TATACONSUM,PA_0181,SEC_TATACONSUM,404324,369
PA_0181-ULTRACEMCO,PA_0181,SEC_ULTRACEMCO,404324,128
PA_0181-HINDALCO,PA_0181,SEC_HINDALCO,404324,430
PA_0181-INFY,PA_0181,SEC_INFY,404324,248
PA_0181-BPCL,PA_0181,SEC_BPCL,404324,179
PA_0181-ONGC,PA_0181,SEC_ONGC,404324,476
PA_0182-TATAMOTORS,PA_0182,SEC_TATAMOTORS,3537825,75
PA_0182-LT,PA_0182,SEC_LT,3537825,271
PA_0182-SBILIFE,PA_0182,SEC_SBILIFE,3537825,18
PA_0183-HINDUNILVR,PA_0183,SEC_HINDUNILVR,1002147,65
PA_0183-SHRIRAMFIN,PA_0183,SEC_SHRIRAMFIN,1002147,107
PA_0183-INDUSINDBK,PA_0183,SEC_INDUSINDBK,1002147,283
PA_0183-BPCL,PA_0183,SEC_BPCL,1002147,289
PA_0183-ULTRACEMCO,PA_0183,SEC_ULTRACEMCO,1002147,135
PA_0183-LT,PA_0183,SEC_LT,1002147,198
PA_0184-APOLLOHOSP,PA_0184,SEC_APOLLOHOSP,646298,380
PA_0184-GRASIM,PA_0184,SEC_GRASIM,646298,259
PA_0184-BHARTIARTL,PA_0184,SEC_BHARTIARTL,646298,50
PA_0184-HEROMOTOCO,PA_0184,SEC_HEROMOTOCO,646298,121
PA_0185-EICHERMOT,PA_0185,SEC_EICHERMOT,930158,444
PA_0185-EICHERMOT,PA_0185,SEC_EICHERMOT,930158,432
PA_0185-ITC,PA_0185,SEC_ITC,930158,477
PA_0185-POWERGRID,PA_0185,SEC_POWERGRID,930158,194
PA_0186-GRASIM,PA_0186,SEC_GRASIM,557149,494
PA_0186-COALINDIA,PA_0186,SEC_COALINDIA,557149,487
PA_0186-TATACONSUM,PA_0186,SEC_TATACONSUM,557149,73
PA_0186-EICHERMOT,PA_0186,SEC_EICHERMOT,557149,16
PA_0186-HCLTECH,PA_0186,SEC_HCLTECH,557149,385
PA_0187-GRASIM,PA_0187,SEC_GRASIM,421357,98
PA_0187-NTPC,PA_0187,SEC_NTPC,421357,295
PA_0187-SBILIFE,PA_0187,SEC_SBILIFE,421357,422
PA_0187-HDFCLIFE,PA_0187,SEC_HDFCLIFE,421357,408
PA_0187-BRITANNIA,PA_0187,SEC_BRITANNIA,421357,267
PA_0188-HDFCLIFE,PA_0188,SEC_HDFCLIFE,1006080,295
PA_0188-NTPC,PA_0188,SEC_NTPC,1006080,68
PA_0188-ITC,PA_0188,SEC_ITC,1006080,358
PA_0188-NTPC,PA_0188,SEC_NTPC,1006080,184
PA_0189-LT,PA_0189,SEC_LT,698178,136
PA_0189-HEROMOTOCO,PA_0189,SEC_HEROMOTOCO,698178,390
PA_0189-COALINDIA,PA_0189,SEC_COALINDIA,698178,17
PA_0189-ITC,PA_0189,SEC_ITC,698178,168
PA_0189-BPCL,PA_0189,SEC_BPCL,698178,480
PA_0190-SHRIRAMFIN,PA_0190,SEC_SHRIRAMFIN,1219845,330
PA_0190-BAJAJ-AUTO,PA_0190,SEC_BAJAJ-AUTO,1219845,392
PA_0190-TITAN,PA_0190,SEC_TITAN,1219845,337
PA_0191-NESTLEIND,PA_0191,SEC_NESTLEIND,571661,118
PA_0191-TITAN,PA_0191,SEC_TITAN,571661,297
PA_0191-COALINDIA,PA_0191,SEC_COALINDIA,571661,35
PA_0191-TATASTEEL,PA_0191,SEC_TATASTEEL,571661,493
PA_0191-TATASTEEL,PA_0191,SEC_TATASTEEL,571661,281
PA_0192-TCS,PA_0192,SEC_TCS,1011152,121
PA_0192-ADANIENT,PA_0192,SEC_ADANIENT,1011152,40
PA_0192-GRASIM,PA_0192,SEC_GRASIM,1011152,191
PA_0192-BHARTIARTL,PA_0192,SEC_BHARTIARTL,1011152,184
PA_0193-LT,PA_0193,SEC_LT,305384,266
PA_0193-HDFCLIFE,PA_0193,SEC_HDFCLIFE,305384,382
PA_0193-TECHM,PA_0193,SEC_TECHM,305384,438
PA_0193-INFY,PA_0193,SEC_INFY,305384,173
PA_0193-SHRIRAMFIN,PA_0193,SEC_SHRIRAMFIN,305384,420
PA_0193-INDUSINDBK,PA_0193,SEC_INDUSINDBK,305384,281
PA_0194-COALINDIA,PA_0194,SEC_COALINDIA,570162,342
PA_0194-HINDUNILVR,PA_0194,SEC_HINDUNILVR,570162,315
PA_0194-M&M,PA_0194,SEC_M&M,570162,262
PA_0194-NESTLEIND,PA_0194,SEC_NESTLEIND,570162,449
PA_0194-NESTLEIND,PA_0194,SEC_NESTLEIND,570162,239
PA_0194-TCS,PA_0194,SEC_TCS,570162,196
PA_0195-BHARTIARTL,PA_0195,SEC_BHARTIARTL,582674,263
PA_0195-HCLTECH,PA_0195,SEC_HCLTECH,582674,488
PA_0195-BPCL,PA_0195,SEC_BPCL,582674,254
PA_0195-RELIANCE,PA_0195,SEC_RELIANCE,582674,149
PA_0195-NTPC,PA_0195,SEC_NTPC,582674,285
PA_0196-TITAN,PA_0196,SEC_TITAN,1291593,54
PA_0196-JSWSTEEL,PA_0196,SEC_JSWSTEEL,1291593,399
PA_0196-GRASIM,PA_0196,SEC_GRASIM,1291593,108
PA_0197-ADANIPORTS,PA_0197,SEC_ADANIPORTS,3023603,50
PA_0197-CIPLA,PA_0197,SEC_CIPLA,3023603,229
PA_0197-NESTLEIND,PA_0197,SEC_NESTLEIND,3023603,356
PA_0198-JSWSTEEL,PA_0198,SEC_JSWSTEEL,553712,217
PA_0198-RELIANCE,PA_0198,SEC_RELIANCE,553712,179
PA_0198-ADANIPORTS,PA_0198,SEC_ADANIPORTS,553712,66
PA_0198-ITC,PA_0198,SEC_ITC,553712,425
PA_0198-LT,PA_0198,SEC_LT,553712,173
PA_0198-EICHERMOT,PA_0198,SEC_EICHERMOT,553712,118
PA_0199-NIFTYBEES,PA_0199,SEC_NIFTYBEES,1069543,242
PA_0199-TATACONSUM,PA_0199,SEC_TATACONSUM,1069543,332
PA_0199-JSWSTEEL,PA_0199,SEC_JSWSTEEL,1069543,189
PA_0200-ULTRACEMCO,PA_0200,SEC_ULTRACEMCO,1480914,35
PA_0200-M&M,PA_0200,SEC_M&M,1480914,230
PA_0200-HINDUNILVR,PA_0200,SEC_HINDUNILVR,1480914,90
PA_0201-TECHM,PA_0201,SEC_TECHM,3945532,24
PA_0201-TATACONSUM,PA_0201,SEC_TATACONSUM,3945532,240
PA_0201-BHARTIARTL,PA_0201,SEC_BHARTIARTL,3945532,322
PA_0202-APOLLOHOSP,PA_0202,SEC_APOLLOHOSP,1691100,462
PA_0202-INFY,PA_0202,SEC_INFY,1691100,291
PA_0202-DIVISLAB,PA_0202,SEC_DIVISLAB,1691100,307
PA_0202-NIFTYBEES,PA_0202,SEC_NIFTYBEES,1691100,379
PA_0203-ITC,PA_0203,SEC_ITC,2420901,228
PA_0203-ASIANPAINT,PA_0203,SEC_ASIANPAINT,2420901,483
PA_0203-SHRIRAMFIN,PA_0203,SEC_SHRIRAMFIN,2420901,360
PA_0203-GRASIM,PA_0203,SEC_GRASIM,2420901,399
PA_0203-HINDUNILVR,PA_0203,SEC_HINDUNILVR,2420901,480
PA_0203-HEROMOTOCO,PA_0203,SEC_HEROMOTOCO,2420901,227
PA_0204-TATASTEEL,PA_0204,SEC_TATASTEEL,1375167,30
PA_0204-SUNPHARMA,PA_0204,SEC_SUNPHARMA,1375167,206
PA_0204-DRREDDY,PA_0204,SEC_DRREDDY,1375167,215
PA_0204-MARUTI,PA_0204,SEC_MARUTI,1375167,143
PA_0204-EICHERMOT,PA_0204,SEC_EICHERMOT,1375167,151
PA_0204-HINDUNILVR,PA_0204,SEC_HINDUNILVR,1375167,95
PA_0205-TCS,PA_0205,SEC_TCS,612610,377
PA_0205-NTPC,PA_0205,SEC_NTPC,612610,93
PA_0205-SHRIRAMFIN,PA_0205,SEC_SHRIRAMFIN,612610,233
PA_0205-ADANIPORTS,PA_0205,SEC_ADANIPORTS,612610,161
PA_0206-TATAMOTORS,PA_0206,SEC_TATAMOTORS,581036,104
PA_0206-TATAMOTORS,PA_0206,SEC_TATAMOTORS,581036,182
PA_0206-ULTRACEMCO,PA_0206,SEC_ULTRACEMCO,581036,71
PA_0207-NTPC,PA_0207,SEC_NTPC,3155500,241
PA_0207-SUNPHARMA,PA_0207,SEC_SUNPHARMA,3155500,341
PA_0207-UPL,PA_0207,SEC_UPL,3155500,390
PA_0207-HEROMOTOCO,PA_0207,SEC_HEROMOTOCO,3155500,75
PA_0208-TECHM,PA_0208,SEC_TECHM,418499,399
PA_0208-HCLTECH,PA_0208,SEC_HCLTECH,418499,76
PA_0208-TATASTEEL,PA_0208,SEC_TATASTEEL,418499,294
PA_0208-ONGC,PA_0208,SEC_ONGC,418499,121
PA_0209-ONGC,PA_0209,SEC_ONGC,1741060,472
PA_0209-HDFCLIFE,PA_0209,SEC_HDFCLIFE,1741060,485
PA_0209-POWERGRID,PA_0209,SEC_POWERGRID,1741060,412
PA_0209-HCLTECH,PA_0209,SEC_HCLTECH,1741060,201
PA_0209-RELIANCE,PA_0209,SEC_RELIANCE,1741060,37
PA_0209-ADANIPORTS,PA_0209,SEC_ADANIPORTS,1741060,65
PA_0210-DRREDDY,PA_0210,SEC_DRREDDY,768550,37
PA_0210-ADANIPORTS,PA_0210,SEC_ADANIPORTS,768550,182
PA_0210-DRREDDY,PA_0210,SEC_DRREDDY,768550,156
PA_0210-SUNPHARMA,PA_0210,SEC_SUNPHARMA,768550,467
PA_0210-ITC,PA_0210,SEC_ITC,768550,202
PA_0210-UPL,PA_0210,SEC_UPL,768550,321
PA_0211-MARUTI,PA_0211,SEC_MARUTI,957178,161
PA_0211-NESTLEIND,PA_0211,SEC_NESTLEIND,957178,286
PA_0211-ADANIPORTS,PA_0211,SEC_ADANIPORTS,957178,109
PA_0211-ADANIENT,PA_0211,SEC_ADANIENT,957178,315
PA_0212-HINDALCO,PA_0212,SEC_HINDALCO,8661149,13
PA_0212-DRREDDY,PA_0212,SEC_DRREDDY,8661149,300
PA_0212-BPCL,PA_0212,SEC_BPCL,8661149,199
PA_0213-TATAMOTORS,PA_0213,SEC_TATAMOTORS,1385710,182
PA_0213-ASIANPAINT,PA_0213,SEC_ASIANPAINT,1385710,352
PA_0213-HDFCLIFE,PA_0213,SEC_HDFCLIFE,1385710,442
PA_0213-BHARTIARTL,PA_0213,SEC_BHARTIARTL,1385710,498
PA_0213-NESTLEIND,PA_0213,SEC_NESTLEIND,1385710,266
PA_0213-APOLLOHOSP,PA_0213,SEC_APOLLOHOSP,1385710,126
PA_0214-NESTLEIND,PA_0214,SEC_NESTLEIND,2783012,250
PA_0214-APOLLOHOSP,PA_0214,SEC_APOLLOHOSP,2783012,379
PA_0214-TATAMOTORS,PA_0214,SEC_TATAMOTORS,2783012,116
PA_0215-NIFTYBEES,PA_0215,SEC_NIFTYBEES,1041955,405
PA_0215-WIPRO,PA_0215,SEC_WIPRO,1041955,224
PA_0215-ULTRACEMCO,PA_0215,SEC_ULTRACEMCO,1041955,130
PA_0216-HEROMOTOCO,PA_0216,SEC_HEROMOTOCO,3137231,255
PA_0216-M&M,PA_0216,SEC_M&M,3137231,169
PA_0216-M&M,PA_0216,SEC_M&M,3137231,167
PA_0217-BRITANNIA,PA_0217,SEC_BRITANNIA,576042,85
PA_0217-HCLTECH,PA_0217,SEC_HCLTECH,576042,56
PA_0217-WIPRO,PA_0217,SEC_WIPRO,576042,269
PA_0217-LIQUIDBEES,PA_0217,SEC_LIQUIDBEES,576042,247
PA_0218-BRITANNIA,PA_0218,SEC_BRITANNIA,678814,283
PA_0218-ADANIENT,PA_0218,SEC_ADANIENT,678814,351
PA_0218-ADANIPORTS,PA_0218,SEC_ADANIPORTS,678814,200
PA_0218-ULTRACEMCO,PA_0218,SEC_ULTRACEMCO,678814,195
PA_0219-TCS,PA_0219,SEC_TCS,2432512,270
PA_0219-DRREDDY,PA_0219,SEC_DRREDDY,2432512,329
PA_0219-NIFTYBEES,PA_0219,SEC_NIFTYBEES,2432512,402
PA_0219-TATAMOTORS,PA_0219,SEC_TATAMOTORS,2432512,314
PA_0220-HINDALCO,PA_0220,SEC_HINDALCO,869064,225
PA_0220-TITAN,PA_0220,SEC_TITAN,869064,281
PA_0220-MARUTI,PA_0220,SEC_MARUTI,869064,34
PA_0220-LT,PA_0220,SEC_LT,869064,350
PA_0220-JSWSTEEL,PA_0220,SEC_JSWSTEEL,869064,338
PA_0220-CIPLA,PA_0220,SEC_CIPLA,869064,84
PA_0221-BHARTIARTL,PA_0221,SEC_BHARTIARTL,1785179,114
PA_0221-NESTLEIND,PA_0221,SEC_NESTLEIND,1785179,372
PA_0221-MARUTI,PA_0221,SEC_MARUTI,1785179,26
PA_0221-MARUTI,PA_0221,SEC_MARUTI,1785179,188
PA_0221-SHRIRAMFIN,PA_0221,SEC_SHRIRAMFIN,1785179,439
PA_0221-SBILIFE,PA_0221,SEC_SBILIFE,1785179,66
PA_0222-ITC,PA_0222,SEC_ITC,859419,290
PA_0222-LIQUIDBEES,PA_0222,SEC_LIQUIDBEES,859419,421
PA_0222-POWERGRID,PA_0222,SEC_POWERGRID,859419,259
PA_0223-NTPC,PA_0223,SEC_NTPC,1366764,249
PA_0223-ITC,PA_0223,SEC_ITC,1366764,303
PA_0223-POWERGRID,PA_0223,SEC_POWERGRID,1366764,383
PA_0224-SHRIRAMFIN,PA_0224,SEC_SHRIRAMFIN,3091743,181
PA_0224-COALINDIA,PA_0224,SEC_COALINDIA,3091743,487
PA_0224-HDFCLIFE,PA_0224,SEC_HDFCLIFE,3091743,227
PA_0224-SHRIRAMFIN,PA_0224,SEC_SHRIRAMFIN,3091743,66
PA_0225-INFY,PA_0225,SEC_INFY,1224842,99
PA_0225-COALINDIA,PA_0225,SEC_COALINDIA,1224842,42
PA_0225-ITC,PA_0225,SEC_ITC,1224842,79
PA_0225-HDFCLIFE,PA_0225,SEC_HDFCLIFE,1224842,170
PA_0225-BRITANNIA,PA_0225,SEC_BRITANNIA,1224842,461
PA_0225-RELIANCE,PA_0225,SEC_RELIANCE,1224842,274
PA_0226-NESTLEIND,PA_0226,SEC_NESTLEIND,3399676,261
PA_0226-INFY,PA_0226,SEC_INFY,3399676,240
PA_0226-CIPLA,PA_0226,SEC_CIPLA,3399676,54
PA_0227-BRITANNIA,PA_0227,SEC_BRITANNIA,458942,24
PA_0227-LT,PA_0227,SEC_LT,458942,172
PA_0227-ITC,PA_0227,SEC_ITC,458942,16
PA_0227-UPL,PA_0227,SEC_UPL,458942,354
PA_0227-INDUSINDBK,PA_0227,SEC_INDUSINDBK,458942,400
PA_0227-BPCL,PA_0227,SEC_BPCL,458942,30
PA_0228-WIPRO,PA_0228,SEC_WIPRO,868705,194
PA_0228-TATACONSUM,PA_0228,SEC_TATACONSUM,868705,231
PA_0228-ADANIPORTS,PA_0228,SEC_ADANIPORTS,868705,143
PA_0229-ADANIPORTS,PA_0229,SEC_ADANIPORTS,1066388,129
PA_0229-DRREDDY,PA_0229,SEC_DRREDDY,1066388,20
PA_0229-SBILIFE,PA_0229,SEC_SBILIFE,1066388,58
PA_0229-ULTRACEMCO,PA_0229,SEC_ULTRACEMCO,1066388,31
PA_0229-ITC,PA_0229,SEC_ITC,1066388,399
PA_0230-WIPRO,PA_0230,SEC_WIPRO,701612,85
PA_0230-HINDALCO,PA_0230,SEC_HINDALCO,701612,291
PA_0230-JSWSTEEL,PA_0230,SEC_JSWSTEEL,701612,51
PA_0230-TATASTEEL,PA_0230,SEC_TATASTEEL,701612,181
PA_0230-ADANIPORTS,PA_0230,SEC_ADANIPORTS,701612,103
PA_0230-SHRIRAMFIN,PA_0230,SEC_SHRIRAMFIN,701612,253
PA_0231-HINDALCO,PA_0231,SEC_HINDALCO,927253,341
PA_0231-NTPC,PA_0231,SEC_NTPC,927253,242
PA_0231-WIPRO,PA_0231,SEC_WIPRO,927253,462
PA_0231-HDFCLIFE,PA_0231,SEC_HDFCLIFE,927253,474
PA_0231-TATACONSUM,PA_0231,SEC_TATACONSUM,927253,267
PA_0232-TITAN,PA_0232,SEC_TITAN,5252690,20
PA_0232-RELIANCE,PA_0232,SEC_RELIANCE,5252690,245
PA_0232-WIPRO,PA_0232,SEC_WIPRO,5252690,335
PA_0232-ADANIPORTS,PA_0232,SEC_ADANIPORTS,5252690,270
PA_0232-DRREDDY,PA_0232,SEC_DRREDDY,5252690,280
PA_0233-GRASIM,PA_0233,SEC_GRASIM,498012,27
PA_0233-M&M,PA_0233,SEC_M&M,498012,101
PA_0233-SUNPHARMA,PA_0233,SEC_SUNPHARMA,498012,293
PA_0233-RELIANCE,PA_0233,SEC_RELIANCE,498012,349
PA_0233-DRREDDY,PA_0233,SEC_DRREDDY,498012,106
PA_0233-TATAMOTORS,PA_0233,SEC_TATAMOTORS,498012,116
PA_0234-NIFTYBEES,PA_0234,SEC_NIFTYBEES,169174,484
PA_0234-HCLTECH,PA_0234,SEC_HCLTECH,169174,105
PA_0234-RELIANCE,PA_0234,SEC_RELIANCE,169174,183
PA_0234-RELIANCE,PA_0234,SEC_RELIANCE,169174,325
PA_0235-LT,PA_0235,SEC_LT,660147,469
PA_0235-SUNPHARMA,PA_0235,SEC_SUNPHARMA,660147,467
PA_0235-SUNPHARMA,PA_0235,SEC_SUNPHARMA,660147,217
PA_0235-M&M,PA_0235,SEC_M&M,660147,263
PA_0236-JSWSTEEL,PA_0236,SEC_JSWSTEEL,704976,394
PA_0236-DRREDDY,PA_0236,SEC_DRREDDY,704976,78
PA_0236-HCLTECH,PA_0236,SEC_HCLTECH,704976,22
PA_0236-ASIANPAINT,PA_0236,SEC_ASIANPAINT,704976,112
PA_0236-ULTRACEMCO,PA_0236,SEC_ULTRACEMCO,704976,324
PA_0237-JSWSTEEL,PA_0237,SEC_JSWSTEEL,4235230,56
PA_0237-TITAN,PA_0237,SEC_TITAN,4235230,92
PA_0237-ASIANPAINT,PA_0237,SEC_ASIANPAINT,4235230,20
PA_0238-BPCL,PA_0238,SEC_BPCL,908770,465
PA_0238-ITC,PA_0238,SEC_ITC,908770,181
PA_0238-TATASTEEL,PA_0238,SEC_TATASTEEL,908770,300
PA_0238-TECHM,PA_0238,SEC_TECHM,908770,449
PA_0239-HDFCLIFE,PA_0239,SEC_HDFCLIFE,1557838,412
PA_0239-TITAN,PA_0239,SEC_TITAN,1557838,287
PA_0239-LT,PA_0239,SEC_LT,1557838,42
PA_0239-INDUSINDBK,PA_0239,SEC_INDUSINDBK,1557838,36
PA_0240-TECHM,PA_0240,SEC_TECHM,485364,402
PA_0240-EICHERMOT,PA_0240,SEC_EICHERMOT,485364,93
PA_0240-LIQUIDBEES,PA_0240,SEC_LIQUIDBEES,485364,289
PA_0240-SBILIFE,PA_0240,SEC_SBILIFE,485364,106
PA_0240-ADANIENT,PA_0240,SEC_ADANIENT,485364,468
PA_0241-CIPLA,PA_0241,SEC_CIPLA,1432353,106
PA_0241-MARUTI,PA_0241,SEC_MARUTI,1432353,475
PA_0241-HINDUNILVR,PA_0241,SEC_HINDUNILVR,1432353,178
PA_0241-TITAN,PA_0241,SEC_TITAN,1432353,345
PA_0242-POWERGRID,PA_0242,SEC_POWERGRID,3208337,460
PA_0242-BHARTIARTL,PA_0242,SEC_BHARTIARTL,3208337,331
PA_0242-UPL,PA_0242,SEC_UPL,3208337,89
PA_0243-TATAMOTORS,PA_0243,SEC_TATAMOTORS,2502876,380
PA_0243-BPCL,PA_0243,SEC_BPCL,2502876,185
PA_0243-INDUSINDBK,PA_0243,SEC_INDUSINDBK,2502876,376
PA_0243-HCLTECH,PA_0243,SEC_HCLTECH,2502876,414
